Name,Variant ID,Product ID,Variant Title,Price,SKU,Position,Inventory Policy,Compare At Price,Fulfillment Service,Inventory Management,Option1,Option2,Option3,Created At,Updated At,Taxable,Barcode,Grams,Image ID,Weight,Weight Unit,Inventory Quantity,Old Inventory Quantity,Tax Code,Requires Shipping,Quantity Rule,Price Currency,Compare At Price Currency,Quantity Price Breaks,URL,Meta Title,Meta Description,Product Description
Jackery Explorer 290 Portable Power Station (Refurbished),40805725470807,7098816135255,Default Title,249.00,70-0290-USO004-R,1,deny,,fbd,shopify,Default Title,,,2024-04-18T18:53:55-07:00,2025-06-06T03:32:16-07:00,True,,0,,0.0,lb,938,938,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-290-portable-power-station-refurbished-1,"
      Jackery Explorer 290 Portable Power Station (Refurbished)
","Jackery Explorer 290 refurbished portable power station will enhance your outdoor life. Compact, lightweight & 200 watt continuous output - camping has never been so easy.","
200-WATT Continuous Output, Compact, Easy to Carry: The Explorer 290 (Refurbished) has a good capacity, user-friendly design, small size, and durable handle, making it lightweight, stylish, and easy to carry.


Reliable Outdoor Companion: With its eco-friendly and quiet features, the Explorer 290 (Refurbished) is one of the best investments for your outdoor life. With the touch of a button, the Explorer 290 (Refurbished) supplies the power you need, where you need it without harmful fumes, unlike gas generators。


Better Than A Car Inverter: Running appliances like a car fridge requires the engine to be constantly running. The Explorer 290 (Refurbished) can keep your car fridge and other devices running while protecting your car's battery.


Built-in MPPT Controller: The built-in MPPT module constantly monitors your solar panels' voltage and current output, adding up to 23% more solar recharging efficiency.



"
Jackery Solar Generator 240 v2 (Refurbished),41454471741527,7346978717783,Explorer 240 v2 + SolarSaga 40W*1,349.00,21-0009-000128-R,1,deny,,fbd,shopify,Explorer 240 v2 + SolarSaga 40W*1,,,2024-12-23T22:13:35-08:00,2025-06-06T03:32:17-07:00,True,810105527247,0,32102441386071,0.0,lb,114,114,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-240-v2-refurbished,"
      Jackery Solar Generator 240 v2 (Refurbished)
","The Explorer 240 v2 Portable Power Station offers long-lasting performance with a durable LiFePO4 battery, fast one-hour charging, diverse USB-C ports, superior safety features, and an extended 5-year warranty for ultimate reliability.","
Long-lasting Performance: Engineered with durable LiFePO4 battery, boasting 10 years of battery life, the Explorer 240 v2 ensures reliable performance even after 3,000 charge cycles.
One-hour Fast Charging: Convenient, 1 hour fast charging, activated via App, allows a full charge of the Explorer 240 v2 Portable Power Station in 1 hour. It takes only 2 hours to recharge, from 0% to 100% using AC wall outlet.
Diverse Charging Ports: Equipped with 100W PD USB-C ports, the Explorer 240 v2 supports direct USB-C fast charging for a range of your electronic devices, without an extra power brick.
Superior Safety & Reliability: The UL certified power station, paired with TÜV SÜD verified solar panels, delivers exceptional shock resistance and fire protection, ensuring reliable operation in harsh conditions.
Ultra-lightweight Solar Panel: The 40W Solar Panel's four-fold design makes it easy to pack and carry, while still being lighter than a laptop. With a 23% solar conversion rate, it ensures you get the most power possible from the sun.
Warranty Extension: 6 Months warranty 
"
Jackery Explorer 240 v2 Portable Power Station (Refurbished),41454272544855,7346913345623,Default Title,249.00,21-0001-000212-R,1,deny,,fbd,shopify,Default Title,,,2024-12-23T19:07:57-08:00,2025-06-06T03:32:19-07:00,True,810105527209,0,,0.0,lb,364,364,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-240-v2-portable-power-station-refurbished,"
      Jackery Explorer 240 v2 Portable Power Station (Refurbished)
","The Explorer 240 v2 Portable Power Station offers long-lasting performance with a durable LiFePO4 battery, fast one-hour charging, diverse USB-C ports, superior safety features, and an extended 5-year warranty for ultimate reliability.","
Long-lasting Performance: Engineered with durable LiFePO4 battery, boasting 10 years of battery life, the Explorer 240 v2 ensures reliable performance even after 3,000 charge cycles.
One-hour Fast Charging: Convenient, 1 hour fast charging, activated via App, allows a full charge of the Explorer 240 v2 Portable Power Station in 1 hour. It takes only 2 hours to recharge, from 0% to 100% using AC wall outlet.
Diverse Charging Ports: Equipped with 100W PD USB-C ports, the Explorer 240 v2 supports direct USB-C fast charging for a range of your electronic devices, without an extra power brick. 

Superior Safety & Reliability: The UL certified power station, paired with TÜV SÜD verified solar panels, delivers exceptional shock resistance and fire protection, ensuring reliable operation in harsh conditions. 

Warranty Extension: 6 Months warranty 

"
Jackery Solar Generator 300 Plus（Refurbished）,41074758549591,7221538127959,Explorer 300 Plus + SolarSaga 40W*1（Refurbished）,399.99,21-0009-000121-R,1,deny,,fbd,shopify,Explorer 300 Plus + SolarSaga 40W*1（Refurbished）,,,2024-06-25T23:31:39-07:00,2025-06-06T03:32:21-07:00,True,,0,31885684670551,0.0,lb,-3,-3,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-solar-generator-300-plus-refurbished,"
      Jackery Solar Generator 300 Plus（Refurbished）
","The cutest and most portable solar generator on the market. Weighing in at only 11 lbs, the Jackery Solar Generator 300 Plus boasts a large 288Wh capacity and strong 300W output. With iPad-sized panels and a power station that fits your backpack, you'll have infinite power for all your outdoor adventures.","
Power on the Go: Weighing only 11 lbs, it's convenient to set up and store with book-sized foldable solar panels
All-around Safety: Max safety featuring 52 protective mechanisms, 12 BMS algorithms, and 4 types of physical protection
Superior Reliability: FCC/CE, UL 94V-0 flame-retardant, Class 9 impact resistant, and UL certified for 300 Plus
Ultra-Fast Charging: Solar charged in only 4 hours
Smart App Control: Easy battery management via Wi-Fi or Bluetooth
6-months warranty 
"
Jackery Power Input/Output Cable,41428370849879,7338384457815,Default Title,149.00,21-0006-000151,1,deny,,fbd,shopify,Default Title,,,2024-12-10T18:49:54-08:00,2025-06-06T03:32:22-07:00,True,,844,,1.86,lb,109,109,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-power-input-output-cable,"
      Jackery Power Input/Output Cable
",The Smart Transfer Switch can connect two Explorer 5000 Plus units. The package includes one Power Input/Output Cable. An extra Power Input/Output Cable is required to connect the second Explorer 5000 Plus unit.,The Smart Transfer Switch can connect two Explorer 5000 Plus units. The package includes one Power Input/Output Cable. An extra Power Input/Output Cable is required to connect the second Explorer 5000 Plus unit.
Jackery Explorer 600 Plus Portable Power Station (Refurbished),41373347414103,7327485263959,Default Title,499.00,21-0001-000225-R,1,deny,,fbd,shopify,Default Title,,,2024-11-20T02:18:40-08:00,2025-06-06T03:32:24-07:00,True,810105527735,0,,0.0,lb,70,70,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-600-plus-portable-power-station-refurbished,"
      Jackery Explorer 600 Plus Portable Power Station (Refurbished)
","Experience the ultimate portable power solution with the Jackery Explorer 600 Plus. With an 800W output and 632Wh capacity, it supports a variety of outdoor devices, from coolers to camping lights. Lightweight, durable, and powerful, the Jackery Explorer 600 Plus is your go-to power station for all your adventures, easily charging outdoor fun.","
800W Output and 632Wh Capacity
Weighs just 16.1 lbs (7.3 kg)
High-Level Outdoor Durability
LFP battery with a 4000-cycle lifespan
UPS functionality with a switch time of less than 20ms
6 months warranty 
"
Jackery SolarSaga 80W Solar Panel,39932350169175,6802231754839,Default Title,249.00,80-0080-USOR01,1,deny,,fbd,shopify,Default Title,,,2022-08-31T00:49:54-07:00,2025-06-06T03:32:26-07:00,True,810105524833,0,,0.0,lb,269,269,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/solarsaga-80w-solar-panel,"
      Jackery SolarSaga 80W Solar Panel
","Ultra Solar Conversion Efficiency of 25% Upgraded Dual-Sided Panels IP68 Waterproof Rating Extensive Compatibility with all Jackery Products World’s First Consumer Photovoltaic (PV) Modules Certified by TÜV SÜD To connect the SolarSaga with different Explorer portable power stations or other extension functions, please","
Ultra Solar Conversion Efficiency of 25%
Upgraded Dual-Sided Panels
IP68 Waterproof Rating
Extensive Compatibility with all Jackery Products

World’s First Consumer Photovoltaic (PV) Modules Certified by TÜV SÜD

To connect the SolarSaga with different Explorer portable power stations or other extension functions, please check the accessories it requires.

"
[Add-on]Jackery 102W GaN 3-Port Fast Charger,41364100776023,7324724068439,Default Title,79.99,21-0006-000131,1,deny,99.99,fbd,shopify,Default Title,,,2024-11-14T00:04:34-08:00,2025-06-06T03:32:28-07:00,True,810105529159,0,,0.0,lb,299,299,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/add-onjackery-102w-gan-3-port-fast-charger,"
      [Add-on]Jackery 102W GaN 3-Port Fast Charger
","GaN Technology: Features dual USB-C ports with up to 100W fast charging, allowing easy blind plug-in for seamless use at home or on business trips. Compact Size, High Power: 37% smaller than traditional 96W chargers, offering a powerful yet portable solution perfect for travel. Eco-Friendly Design: Crafted from sustain","
GaN Technology: Features dual USB-C ports with up to 100W fast charging, allowing easy blind plug-in for seamless use at home or on business trips.
Compact Size, High Power: 37% smaller than traditional 96W chargers, offering a powerful yet portable solution perfect for travel.
Eco-Friendly Design: Crafted from sustainable, recycled PCR material, reducing waste and environmental impact.
Broad Compatibility: Supports multiple charging protocols (PD3.0, PPS, QC3.0, QC4.0, FCP, SCP, AFC, Apple 2.4A, Samsung 2.0A, DCP-1.5A), making it versatile for various devices.
"
Jackery 102W GaN 3-Port Fast Charger,41363974226007,7324693692503,Default Title,99.99,21-0006-000131,1,deny,,fbd,shopify,Default Title,,,2024-11-13T21:42:20-08:00,2025-06-06T03:32:30-07:00,True,810105529159,0,,0.0,lb,32,32,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-102w-gan-3-port-fast-charger,"
      Jackery 102W GaN 3-Port Fast Charger
","GaN Technology: Features dual USB-C ports with up to 100W fast charging, allowing easy blind plug-in for seamless use at home or on business trips. Compact Size, High Power: 37% smaller than traditional 96W chargers, offering a powerful yet portable solution perfect for travel. Eco-Friendly Design: Crafted from sustain","
GaN Technology: Features dual USB-C ports with up to 100W fast charging, allowing easy blind plug-in for seamless use at home or on business trips.
Compact Size, High Power: 37% smaller than traditional 96W chargers, offering a powerful yet portable solution perfect for travel.
Eco-Friendly Design: Crafted from sustainable, recycled PCR material, reducing waste and environmental impact.
Broad Compatibility: Supports multiple charging protocols (PD3.0, PPS, QC3.0, QC4.0, FCP, SCP, AFC, Apple 2.4A, Samsung 2.0A, DCP-1.5A), making it versatile for various devices.
"
Explorer 5000 Plus,41336307482711,7315180322903,Explorer 5000 Plus,3499.00,21-0001-000288,1,deny,4299.00,fbd,shopify,Explorer 5000 Plus,,,2024-10-29T03:13:32-07:00,2025-06-06T03:32:32-07:00,True,810105529081,0,32582143344727,0.0,lb,896,896,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/jackery-explorer-5000-plus-series,"
      Jackery Explorer 5000 Plus | Essential Home Backup Power
","Get up to 30% in Tax Credit &gt; No More Spoiled Food or Wet Clothes Even During Hurricanes, Thunderstorms, and Blackouts: 5-60kWh capacity &amp; 7200-14400W output supports multiple devices for up to 30 days Your Fridge Stays Cold, Your Zoom Call Stays On: 0ms Power Transition, Zero Worries Always Power Your Essential","
Get up to 30% in Tax Credit >
No More Spoiled Food or Wet Clothes Even During Hurricanes, Thunderstorms, and Blackouts: 5-60kWh capacity & 7200-14400W output supports multiple devices for up to 30 days

Your Fridge Stays Cold, Your Zoom Call Stays On: 0ms Power Transition, Zero Worries
Always Power Your Essential Rooms: Smart Transfer Switch Ensures Uninterrupted Power Where It Matters Most
From Indoors to Outdoors: 120V/240V Dual Voltage Enhances Compatibility, Supporting More Loads and More Scenarios
Fully Charged in 1.7 Hours: 4000W Solar Input, 5 Ways to Charge, Never Run Out of Power


Learn more about Jackery Explorer 5000 Plus>


Learn more about Jackery Smart Transfer Switch>


"
Explorer 5000 Plus,41349274107991,7315180322903,Explorer 5000 Plus + SolarSaga 500 X x 2,4499.00,60-5050-USA1A1,2,deny,5699.00,fbd,shopify,Explorer 5000 Plus + SolarSaga 500 X x 2,,,2024-11-05T18:32:22-08:00,2025-06-06T03:32:32-07:00,True,810105529500,0,32623770992727,0.0,lb,463,463,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/jackery-explorer-5000-plus-series,"
      Jackery Explorer 5000 Plus | Essential Home Backup Power
","Get up to 30% in Tax Credit &gt; No More Spoiled Food or Wet Clothes Even During Hurricanes, Thunderstorms, and Blackouts: 5-60kWh capacity &amp; 7200-14400W output supports multiple devices for up to 30 days Your Fridge Stays Cold, Your Zoom Call Stays On: 0ms Power Transition, Zero Worries Always Power Your Essential","
Get up to 30% in Tax Credit >
No More Spoiled Food or Wet Clothes Even During Hurricanes, Thunderstorms, and Blackouts: 5-60kWh capacity & 7200-14400W output supports multiple devices for up to 30 days

Your Fridge Stays Cold, Your Zoom Call Stays On: 0ms Power Transition, Zero Worries
Always Power Your Essential Rooms: Smart Transfer Switch Ensures Uninterrupted Power Where It Matters Most
From Indoors to Outdoors: 120V/240V Dual Voltage Enhances Compatibility, Supporting More Loads and More Scenarios
Fully Charged in 1.7 Hours: 4000W Solar Input, 5 Ways to Charge, Never Run Out of Power


Learn more about Jackery Explorer 5000 Plus>


Learn more about Jackery Smart Transfer Switch>


"
